0.000000000000000000e+00,0.000000000000000000e+00,5.387638799999999861e+01,-1.891963999999999979e+00
7.700000000000000178e-01,0.000000000000000000e+00,5.261691299999999671e+01,-1.200339999999999963e+00
7.700000000000000178e-01,0.000000000000000000e+00,5.279974200000000195e+01,-1.325320000000000109e-01
8.000000000000000444e-01,0.000000000000000000e+00,5.258238899999999916e+01,-2.192191999999999918e+00
8.000000000000000444e-01,0.000000000000000000e+00,5.456749299999999891e+01,-8.987370000000000081e-01
8.000000000000000444e-01,0.000000000000000000e+00,5.120168600000000225e+01,3.303360000000000185e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.474908800000000042e+01,-3.052210000000000090e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.369795899999999733e+01,-1.873488000000000042e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.374958999999999776e+01,-9.690530000000000532e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.386324799999999868e+01,-1.192115999999999953e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.379327500000000128e+01,-1.534032000000000062e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.400677699999999959e+01,-2.221985999999999795e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.360883499999999913e+01,-1.032200999999999924e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.171743699999999677e+01,-2.482836999999999961e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.383184500000000128e+01,-2.335455000000000059e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.118885099999999966e+01,-6.176709999999999701e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.397869500000000187e+01,-2.677097999999999978e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.379515899999999817e+01,-1.791857999999999951e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.490408599999999950e+01,-2.817353999999999914e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.268338399999999666e+01,-1.230147000000000101e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.368905600000000078e+01,-4.412739999999999996e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.091386599999999873e+01,-1.296639000000000097e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.494058400000000120e+01,-1.912768999999999942e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.137706399999999718e+01,-1.601120000000000043e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.354286700000000110e+01,-1.127872999999999903e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.456592500000000001e+01,-1.228058000000000094e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.102108199999999982e+01,-7.371500000000000274e-02
8.100000000000000533e-01,0.000000000000000000e+00,5.322665800000000047e+01,-3.686829999999999830e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.389547199999999805e+01,-1.992270999999999903e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.160709299999999899e+01,-2.714139999999999886e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.456310400000000271e+01,-1.231019000000000085e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.411346300000000298e+01,-2.510184000000000193e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.466830300000000165e+01,-2.767459999999999809e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.164346100000000206e+01,-9.500300000000000411e-02
8.100000000000000533e-01,0.000000000000000000e+00,5.129696200000000061e+01,-1.056426000000000087e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.457983399999999818e+01,-2.491427999999999976e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.454467799999999755e+01,-1.198779999999999957e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.157755000000000223e+01,-3.802710000000000257e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.116148400000000152e+01,-2.988087000000000160e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.551753899999999931e+01,-2.005253999999999870e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.150863799999999770e+01,-3.425690000000000124e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.434776899999999955e+01,-1.356700000000000017e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.461395900000000125e+01,-3.560833000000000137e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.394066899999999976e+01,-2.326106999999999925e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.161053100000000171e+01,-3.130519999999999969e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.360958000000000112e+01,-1.705229000000000106e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.157148200000000315e+01,-1.449341999999999908e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.471501700000000312e+01,-1.742350000000000065e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.432974800000000215e+01,-2.729924000000000017e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.155155799999999999e+01,-2.678369999999999918e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.298624499999999671e+01,-1.163701000000000096e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.062663299999999822e+01,-3.405231999999999815e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.156219600000000014e+01,-2.794800000000000062e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.139476499999999959e+01,-9.730199999999999960e-02
8.100000000000000533e-01,0.000000000000000000e+00,5.181901299999999821e+01,-2.286979999999999791e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.211491500000000343e+01,-1.315183999999999909e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.381660000000000110e+01,-1.435715000000000074e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.467818100000000214e+01,-1.218223000000000056e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.369959599999999966e+01,-1.630382999999999916e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.213591799999999665e+01,-9.962010000000000032e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.127155299999999727e+01,5.184929999999999817e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.196545900000000273e+01,1.460029999999999939e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.349406700000000114e+01,-2.375558999999999976e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.373272800000000160e+01,-4.305320000000000258e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.150443899999999786e+01,-2.587759999999999838e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.141609900000000266e+01,-1.434439999999999882e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.500925800000000265e+01,-2.963065999999999978e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.139115199999999817e+01,-2.163219999999999865e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.557048900000000202e+01,-2.003375000000000128e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.451237299999999664e+01,-1.355879000000000056e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.154878300000000024e+01,-3.978360000000000229e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.380792300000000239e+01,-1.487022000000000066e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.375563199999999853e+01,-2.367682999999999982e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.252366500000000116e+01,-2.039788000000000157e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.036141800000000046e+01,-4.715658999999999601e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.162349100000000135e+01,-1.854109999999999925e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.397793699999999717e+01,-1.118128000000000011e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.462879699999999872e+01,-2.837845999999999869e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.361395799999999667e+01,-2.427881000000000178e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.166856800000000050e+01,-2.876870000000000260e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.249388600000000338e+01,-6.492919999999999803e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.128783500000000117e+01,-5.059989999999999766e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.158706800000000214e+01,-3.072659999999999836e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.115215800000000002e+01,-1.460093000000000085e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.364303300000000263e+01,-1.830209999999999892e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.243523299999999665e+01,-1.913502999999999954e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.341188900000000217e+01,-3.088778000000000024e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.108565500000000270e+01,1.177661999999999987e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.375008700000000061e+01,-2.717029000000000138e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.330272099999999824e+01,-1.472506000000000093e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.419770900000000324e+01,-3.098667999999999978e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.396141399999999777e+01,-2.020760000000000112e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.349848800000000182e+01,-6.643109999999999848e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.368161200000000122e+01,-1.517112000000000016e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.386376099999999667e+01,-2.817871999999999932e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.389188699999999699e+01,-2.350346000000000046e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.374455499999999830e+01,-2.661500000000000199e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.120733299999999844e+01,-3.596357999999999944e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.536315199999999948e+01,-2.180350999999999928e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.368408399999999858e+01,-2.331538000000000110e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.358388500000000221e+01,-2.637386999999999926e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.359781499999999710e+01,-1.648875000000000091e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.555044300000000135e+01,-1.784723000000000059e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.385219500000000181e+01,-2.140020999999999951e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.369959899999999919e+01,-1.292918000000000012e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.360162400000000105e+01,-1.927299000000000095e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.345458500000000157e+01,-2.095578999999999859e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.143569500000000261e+01,-2.740400000000000127e-02
8.100000000000000533e-01,0.000000000000000000e+00,5.502324699999999780e+01,-1.698085000000000067e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.187447699999999884e+01,-1.494949999999999890e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.415501900000000290e+01,-3.184714000000000045e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.490596399999999733e+01,-1.812313000000000063e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.151870199999999755e+01,-3.917570000000000219e-01
8.100000000000000533e-01,0.000000000000000000e+00,5.433643200000000206e+01,-1.450585999999999931e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.356691299999999956e+01,-2.021999000000000102e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.388114199999999698e+01,-2.779008999999999840e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.522792199999999951e+01,-2.176829999999999821e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.351346800000000314e+01,-1.361949999999999994e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.126680900000000207e+01,6.545700000000000129e-02
8.100000000000000533e-01,0.000000000000000000e+00,5.373159400000000119e+01,-1.147332000000000019e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.143111799999999789e+01,-2.553488999999999898e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.326653999999999911e+01,-1.337263000000000090e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.342533399999999943e+01,-1.363390000000000102e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.437326199999999687e+01,-1.705008999999999997e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.273949900000000213e+01,-1.353725000000000067e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.341387199999999780e+01,-1.415842000000000045e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.485188699999999784e+01,-1.937551999999999941e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.263208000000000197e+01,-1.056164000000000103e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.394439299999999804e+01,-1.886441000000000034e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.352619299999999924e+01,-1.473913000000000029e+00
8.100000000000000533e-01,0.000000000000000000e+00,5.139746199999999732e+01,-2.309549999999999936e-01
